Date,Closed_Ledgers,7_Day_MA,14_Day_MA,Lag_1,Lag_7,Lag_14
2018-06-22,0.3448345849401258,0.4223022760766335,0.3630186293961687,0.3590733590733591,0.311727078891258,0.2700892857142857
2018-06-23,0.3637101684595088,0.4155886687407887,0.3629308377082852,0.3440357650883967,0.3752665245202559,0.3013392857142857
2018-06-24,0.3385427237669982,0.4001309972163092,0.3637560795743859,0.3629343629343629,0.4057569296375266,0.2620535714285714
2018-06-25,0.4388065760097422,0.4124447355493698,0.3783997331132685,0.3377362324730746,0.3302771855010661,0.1966517857142857
2018-06-26,0.3480819971585143,0.4016702145079419,0.3835092093480585,0.4381223328591749,0.3852878464818763,0.2180803571428571
2018-06-27,0.3054597117921656,0.3808089078107092,0.383316067634716,0.3472871367608209,0.406183368869936,0.2386160714285714
2018-06-28,0.2957174751370002,0.3704601277222857,0.38055940863519,0.3046128835602519,0.3275053304904051,0.2604910714285714
2018-06-29,0.2443677694337325,0.3542492222040279,0.3718680315347742,0.294858768542979,0.311727078891258,0.2794642857142857
2018-06-30,0.2591840876801299,0.3373833306042246,0.3592260284796232,0.2434464539727697,0.3315565031982942,0.3459821428571428
2018-07-01,0.2494418510249645,0.3230063861142949,0.3432303829473425,0.2582808372282056,0.3051172707889126,0.3779017857142857
2018-07-02,0.2356403490968134,0.2902243327329293,0.3322564219619682,0.2485267222109327,0.4104477611940298,0.2988839285714286
2018-07-03,0.2112847574588999,0.2681513017848371,0.3146454093726407,0.2347083926031294,0.3151385927505331,0.3564732142857142
2018-07-04,0.2439618429064339,0.2582282626494188,0.2981405720506379,0.2103231050599471,0.270362473347548,0.3783482142857143
2018-07-05,0.2409173939516947,0.2493859505485504,0.2878513862307517,0.2430400325137167,0.2601279317697228,0.2959821428571428
2018-07-06,0.4911710980312563,0.2892091043065331,0.3005109476234791,0.2399918715708189,0.206183368869936,0.2794642857142857
2018-07-07,0.4215546985995534,0.3154085475683637,0.3055150738328092,0.4905507010770168,0.2217484008528784,0.3002232142857143
2018-07-08,0.3354982748122589,0.3292942524971345,0.3052516987691605,0.4208494208494208,0.2115138592750533,0.2725446428571428
2018-07-09,0.3708138826872336,0.3511052890126081,0.2993696556809998,0.3346880715301767,0.1970149253731343,0.3828125
2018-07-10,0.3259590014207428,0.3696086458162761,0.2974557968851507,0.3700467384677911,0.1714285714285714,0.2830357142857143
2018-07-11,0.3359042013395575,0.3844440805632879,0.3000895475216406,0.3251371672424304,0.2057569296375266,0.2361607142857142
2018-07-12,0.3162167647655774,0.3965940723759619,0.3018629396168771,0.3350944929892298,0.2025586353944563,0.2254464285714285
2018-07-13,0.3702049928962858,0.3770754871458976,0.3127491089143679,0.3153830522251575,0.46545842217484,0.1689732142857143
2018-07-14,0.3446316216764765,0.3646635009006058,0.3201411690341155,0.3694371062792115,0.3923240938166311,0.1852678571428571
2018-07-15,0.4034909681347676,0.3756345177664971,0.3334679472547537,0.3438325543588701,0.3019189765458422,0.1745535714285714
2018-07-16,0.3214938096204587,0.3676764368757159,0.3408951240496549,0.4027636659215606,0.3390191897654584,0.159375
2018-07-17,0.3464582910493201,0.3709841165875223,0.3525889768756691,0.320666531192847,0.2918976545842217,0.1325892857142857
2018-07-18,0.2541100060888979,0.3577861470443753,0.3534668937544988,0.3456614509246088,0.3023454157782516,0.1685267857142857
2018-07-19,0.259995940734727,0.3487145898149666,0.3551173774866991,0.2532005689900427,0.2816631130063965,0.1651785714285714
2018-07-20,0.263649279480414,0.3315212051743902,0.3354344810633327,0.2590936801463117,0.3383795309168443,0.4404017857142857
2018-07-21,0.2975441445098437,0.323923366628459,0.3247063368040308,0.2627514732777891,0.3115138592750533,0.3638392857142857
2018-07-22,0.3783235234422569,0.3198624529228751,0.3284111460326937,0.2966876651087177,0.3733475479744136,0.2691964285714285
2018-07-23,0.3196671402476151,0.3195677091861796,0.3239864449633909,0.3775655354602723,0.2872068230277185,0.3080357142857143
2018-07-24,0.3080982342196062,0.3133780907155721,0.3224413112566504,0.3188376346271083,0.3134328358208955,0.2587053571428571
2018-07-25,0.370407956159935,0.332143441951858,0.3254262286446716,0.3072546230440967,0.2164179104477611,0.2696428571428571
2018-07-26,0.3647249847777552,0.3490420828557389,0.3296226713254783,0.369640317008738,0.2226012793176972,0.2479910714285714
2018-07-27,0.3730464785873756,0.3666939577533973,0.3298684880515507,0.3639504165819955,0.2264392324093816,0.3073660714285714
2018-07-28,0.3815709356606454,0.3802521696413951,0.3330641054904916,0.3722820564925828,0.262046908315565,0.2792410714285714
2018-07-29,0.4146539476354779,0.3861142950712294,0.3340298140572048,0.3808169071326966,0.346908315565032,0.3439732142857143
2018-07-30,0.3068804546377106,0.3840510889143603,0.3327656137516902,0.4139402560455192,0.2852878464818763,0.2537946428571428
2018-07-31,0.3048508220012177,0.3835271000491238,0.3291661545484872,0.3060353586669376,0.2731343283582089,0.28125
2018-08-01,0.3860361274609296,0.386048796463075,0.3405790739732763,0.3040032513716724,0.338592750533049,0.1796875
